product.sku,product.alapar,product.szorzo,product.tax_class_id,product.gross_price,product.quantity_2,product.instock_status_id
7140_08,16527.5590551,1.5,27,20990,0,1
7141_01,16527.5590551,1.5,27,20990,0,1
7141_02,16527.5590551,1.5,27,20990,1,1
7141_03,16527.5590551,1.5,27,20990,0,1
7141_04,16527.5590551,1.5,27,20990,0,1
7141_05,16527.5590551,1.5,27,20990,0,1
7141_06,16527.5590551,1.5,27,20990,0,1
7141_07,16527.5590551,1.5,27,20990,0,1
7141_08,16527.5590551,1.5,27,20990,1,1
7141_09,16527.5590551,1.5,27,20990,1,1
7141_10,16527.5590551,1.5,27,20990,0,1
7142_01,15740.1574803,1.5,27,19990,0,1
7142_02,15740.1574803,1.5,27,19990,0,1
7142_03,15740.1574803,1.5,27,19990,0,1
7142_04,15740.1574803,1.5,27,19990,0,1
7142_05,15740.1574803,1.5,27,19990,0,1
7142_06,15740.1574803,1.5,27,19990,0,1
7142_07,15740.1574803,1.5,27,19990,0,1
7142_08,15740.1574803,1.5,27,19990,0,1
7142_09,15740.1574803,1.5,27,19990,0,1
7142_10,15740.1574803,1.5,27,19990,0,1
7142_11,15740.1574803,1.5,27,19990,0,1
7142_12,15740.1574803,1.5,27,19990,0,1
7143_01,15740.1574803,1.5,27,19990,0,1
7143_02,15740.1574803,1.5,27,19990,0,1
7143_03,15740.1574803,1.5,27,19990,0,1
7143_04,15740.1574803,1.5,27,19990,0,1
7143_05,15740.1574803,1.5,27,19990,0,1
7143_06,15740.1574803,1.5,27,19990,0,1
7143_07,15740.1574803,1.5,27,19990,0,1
7143_08,15740.1574803,1.5,27,19990,0,1
7143_09,15740.1574803,1.5,27,19990,1,1
7143_10,15740.1574803,1.5,27,19990,0,1
7145_01,16527.5590551,1.5,27,20990,1,1
7145_02,16527.5590551,1.5,27,20990,1,1
7145_03,16527.5590551,1.5,27,20990,0,1
7145_04,16527.5590551,1.5,27,20990,0,1
7145_05,16527.5590551,1.5,27,20990,0,1
7145_06,16527.5590551,1.5,27,20990,0,1
7145_07,16527.5590551,1.5,27,20990,0,1
7145_08,16527.5590551,1.5,27,20990,0,1
7146_01,16527.5590551,1.5,27,20990,1,1
7146_02,16527.5590551,1.5,27,20990,1,1
7146_03,16527.5590551,1.5,27,20990,0,1
7146_04,16527.5590551,1.5,27,20990,0,1
7146_05,16527.5590551,1.5,27,20990,1,1
7146_06,16527.5590551,1.5,27,20990,0,1
7146_07,16527.5590551,1.5,27,20990,0,1
7146_08,16527.5590551,1.5,27,20990,1,1
7146_09,16527.5590551,1.5,27,20990,0,1
7147_01,16527.5590551,1.5,27,20990,0,1
7147_02,16527.5590551,1.5,27,20990,0,1
7147_03,16527.5590551,1.5,27,20990,0,1
7147_04,16527.5590551,1.5,27,20990,0,1
7147_05,16527.5590551,1.5,27,20990,0,1
7147_06,16527.5590551,1.5,27,20990,1,1
7147_07,16527.5590551,1.5,27,20990,0,1
7148_01,16527.5590551,1.5,27,20990,0,1
7148_02,16527.5590551,1.5,27,20990,0,1
7148_03,16527.5590551,1.5,27,20990,0,1
7148_04,16527.5590551,1.5,27,20990,2,1
7148_05,16527.5590551,1.5,27,20990,0,1
7148_06,16527.5590551,1.5,27,20990,0,1
7148_07,16527.5590551,1.5,27,20990,0,1
7148_08,16527.5590551,1.5,27,20990,0,1
7150_01,15740.1574803,1.5,27,19990,0,1
7150_02,15740.1574803,1.5,27,19990,0,1
7150_03,15740.1574803,1.5,27,19990,0,1
7150_04,15740.1574803,1.5,27,19990,0,1
7150_05,15740.1574803,1.5,27,19990,0,1
7150_06,15740.1574803,1.5,27,19990,0,1
7150_07,15740.1574803,1.5,27,19990,0,1
7150_08,15740.1574803,1.5,27,19990,0,1
7151_01,15740.1574803,1.5,27,19990,0,1
7151_02,15740.1574803,1.5,27,19990,1,1
7151_03,15740.1574803,1.5,27,19990,1,1
7151_04,15740.1574803,1.5,27,19990,1,1
7151_05,15740.1574803,1.5,27,19990,1,1
7151_06,15740.1574803,1.5,27,19990,2,1
7151_07,15740.1574803,1.5,27,19990,4,1
7151_08,15740.1574803,1.5,27,19990,2,1
7151_09,15740.1574803,1.5,27,19990,1,1
7151_10,15740.1574803,1.5,27,19990,1,1
7151_11,15740.1574803,1.5,27,19990,1,1
7151_12,15740.1574803,1.5,27,19990,2,1
7151_13,15740.1574803,1.5,27,19990,1,1
7152_01,16527.5590551,1.5,27,20990,1,1
7152_02,16527.5590551,1.5,27,20990,1,1
7152_03,16527.5590551,1.5,27,20990,1,1
7152_04,16527.5590551,1.5,27,20990,1,1
7152_05,16527.5590551,1.5,27,20990,0,1
7152_06,16527.5590551,1.5,27,20990,1,1
7153_01,17314.9606299,1.5,27,21990,1,1
7153_02,17314.9606299,1.5,27,21990,0,1
7153_03,17314.9606299,1.5,27,21990,0,1
7153_04,17314.9606299,1.5,27,21990,0,1
7153_05,17314.9606299,1.5,27,21990,0,1
7153_06,17314.9606299,1.5,27,21990,1,1
7153_07,17314.9606299,1.5,27,21990,1,1
7154_01,19677.1653543,1.5,27,24990,0,1
7154_02,19677.1653543,1.5,27,24990,1,1
7154_03,19677.1653543,1.5,27,24990,1,1
7154_04,19677.1653543,1.5,27,24990,1,1
7154_05,19677.1653543,1.5,27,24990,0,1
7154_06,19677.1653543,1.5,27,24990,1,1
7154_07,19677.1653543,1.5,27,24990,0,1
7155_01,19677.1653543,1.5,27,24990,1,1
7155_02,19677.1653543,1.5,27,24990,1,1
7155_03,19677.1653543,1.5,27,24990,1,1
7155_04,19677.1653543,1.5,27,24990,1,1
7155_05,19677.1653543,1.5,27,24990,0,1
7155_06,19677.1653543,1.5,27,24990,1,1
7155_07,19677.1653543,1.5,27,24990,1,1
7155_08,19677.1653543,1.5,27,24990,1,1
7156_01,16527.5590551,1.5,27,20990,0,1
7156_02,16527.5590551,1.5,27,20990,0,1
7156_03,16527.5590551,1.5,27,20990,0,1
7156_04,16527.5590551,1.5,27,20990,0,1
7156_05,16527.5590551,1.5,27,20990,0,1
7156_06,16527.5590551,1.5,27,20990,0,1
7156_07,16527.5590551,1.5,27,20990,0,1
7156_08,16527.5590551,1.5,27,20990,0,1
7157_01,16527.5590551,1.5,27,20990,0,1
7157_02,16527.5590551,1.5,27,20990,0,1
7157_03,16527.5590551,1.5,27,20990,0,1
7157_04,16527.5590551,1.5,27,20990,0,1
7157_05,16527.5590551,1.5,27,20990,0,1
7157_06,16527.5590551,1.5,27,20990,0,1
7157_07,16527.5590551,1.5,27,20990,0,1
7157_08,16527.5590551,1.5,27,20990,0,1
7158_01,19677.1653543,1.5,27,24990,1,1
7158_02,19677.1653543,1.5,27,24990,0,1
7158_03,19677.1653543,1.5,27,24990,1,1
7158_04,19677.1653543,1.5,27,24990,1,1
7158_05,19677.1653543,1.5,27,24990,0,1
7158_06,19677.1653543,1.5,27,24990,0,1
7158_07,19677.1653543,1.5,27,24990,2,1
7158_08,19677.1653543,1.5,27,24990,0,1
7159_01,3929.13385827,1.5,27,4990,0,1
7160_01,13377.9527559,1.5,27,16990,0,1
7160_02,13377.9527559,1.5,27,16990,1,1
7160_03,13377.9527559,1.5,27,16990,0,1
7161_01,9440.94488189,1.5,27,11990,0,1
7161_02,9440.94488189,1.5,27,11990,0,1
7161_03,9440.94488189,1.5,27,11990,0,1
7161_04,9440.94488189,1.5,27,11990,0,1
7162_01,10228.3464567,1.5,27,12990,0,1
7162_02,10228.3464567,1.5,27,12990,0,1
7162_03,10228.3464567,1.5,27,12990,0,1
7162_04,10228.3464567,1.5,27,12990,0,1
7163_01,3141.73228346,1.5,27,3990,1,1
7164_01,6291.33858268,1.5,27,7990,0,1
7165_01,14165.3543307,1.5,27,17990,0,1
7165_02,14165.3543307,1.5,27,17990,0,1
7165_03,14165.3543307,1.5,27,17990,0,1
7166_01,6291.33858268,1.5,27,7990,0,1
7166_02,6291.33858268,1.5,27,7990,0,1
7167_01,7078.74015748,1.5,27,8990,0,1
7167_02,7078.74015748,1.5,27,8990,2,1
7167_03,7078.74015748,1.5,27,8990,1,1
7168_01,7078.74015748,1.5,27,8990,0,1
7168_02,7078.74015748,1.5,27,8990,0,1
7169_01,6291.33858268,1.5,27,7990,0,1
7169_02,6291.33858268,1.5,27,7990,0,1
7169_03,6291.33858268,1.5,27,7990,0,1
7169_04,6291.33858268,1.5,27,7990,0,1
7170_01,6291.33858268,1.5,27,7990,0,1
7170_02,6291.33858268,1.5,27,7990,1,1
7170_03,6291.33858268,1.5,27,7990,0,1
7172_01,3929.13385827,1.5,27,4990,2,1
7173_01,5503.93700787,1.5,27,6990,0,1
7174_01,5503.93700787,1.5,27,6990,0,1
7176_01,7866.14173228,1.5,27,9990,0,1
7182_01,19677.1653543,1.5,27,24990,0,1
7183_01,18102.3622047,1.5,27,22990,1,1
7183_02,18102.3622047,1.5,27,22990,0,1
7183_03,18102.3622047,1.5,27,22990,0,1
7183_04,18102.3622047,1.5,27,22990,0,1
7183_05,18102.3622047,1.5,27,22990,0,1
7183_06,18102.3622047,1.5,27,22990,0,1
7183_07,18102.3622047,1.5,27,22990,0,1
7183_08,18102.3622047,1.5,27,22990,0,1
7207_01,21251.9685039,1.5,27,26990,1,1
7207_02,21251.9685039,1.5,27,26990,1,1
7207_03,21251.9685039,1.5,27,26990,0,1
7207_04,21251.9685039,1.5,27,26990,0,1
7207_05,21251.9685039,1.5,27,26990,0,1
7207_06,21251.9685039,1.5,27,26990,1,1
7208_01,21251.9685039,1.5,27,26990,0,1
7208_02,21251.9685039,1.5,27,26990,1,1
7208_03,21251.9685039,1.5,27,26990,1,1
7208_04,21251.9685039,1.5,27,26990,1,1
7208_05,21251.9685039,1.5,27,26990,2,1
7208_06,21251.9685039,1.5,27,26990,2,1
7208_07,21251.9685039,1.5,27,26990,1,1
7209_01,16527.5590551,1.5,27,20990,0,1
7209_02,16527.5590551,1.5,27,20990,0,1
7209_03,16527.5590551,1.5,27,20990,0,1
7209_04,16527.5590551,1.5,27,20990,0,1
7209_05,16527.5590551,1.5,27,20990,1,1
7209_06,16527.5590551,1.5,27,20990,1,1
7209_07,16527.5590551,1.5,27,20990,0,1
7209_08,16527.5590551,1.5,27,20990,1,1
7209_09,16527.5590551,1.5,27,20990,0,1
7210_01,16527.5590551,1.5,27,20990,1,1
7210_02,16527.5590551,1.5,27,20990,0,1
7210_03,16527.5590551,1.5,27,20990,0,1
7210_04,16527.5590551,1.5,27,20990,1,1
7210_05,16527.5590551,1.5,27,20990,1,1
7210_06,16527.5590551,1.5,27,20990,0,1
7210_07,16527.5590551,1.5,27,20990,1,1
7210_08,16527.5590551,1.5,27,20990,0,1
7210_09,16527.5590551,1.5,27,20990,1,1
7210_10,16527.5590551,1.5,27,20990,1,1
7210_11,16527.5590551,1.5,27,20990,1,1
7211_01,16527.5590551,1.5,27,20990,1,1
7211_02,16527.5590551,1.5,27,20990,0,1
7211_03,16527.5590551,1.5,27,20990,0,1
7211_04,16527.5590551,1.5,27,20990,1,1
7211_05,16527.5590551,1.5,27,20990,1,1
7211_06,16527.5590551,1.5,27,20990,0,1
7211_07,16527.5590551,1.5,27,20990,0,1
7211_08,16527.5590551,1.5,27,20990,0,1
7211_09,16527.5590551,1.5,27,20990,1,1
7211_10,16527.5590551,1.5,27,20990,0,1
7211_11,16527.5590551,1.5,27,20990,1,1
7213_01,16527.5590551,1.5,27,20990,1,1
7213_02,16527.5590551,1.5,27,20990,1,1
7213_03,16527.5590551,1.5,27,20990,1,1
7213_04,16527.5590551,1.5,27,20990,1,1
7213_05,16527.5590551,1.5,27,20990,1,1
7213_06,16527.5590551,1.5,27,20990,1,1
7213_07,16527.5590551,1.5,27,20990,2,1
7213_08,16527.5590551,1.5,27,20990,2,1
7213_09,16527.5590551,1.5,27,20990,0,1
7213_10,16527.5590551,1.5,27,20990,0,1
7213_11,16527.5590551,1.5,27,20990,0,1
7213_12,16527.5590551,1.5,27,20990,1,1
7214_01,19677.1653543,1.5,27,24990,1,1
7214_02,19677.1653543,1.5,27,24990,0,1
7214_03,19677.1653543,1.5,27,24990,0,1
7214_04,19677.1653543,1.5,27,24990,0,1
7214_05,19677.1653543,1.5,27,24990,1,1
7214_06,19677.1653543,1.5,27,24990,1,1
7214_07,19677.1653543,1.5,27,24990,0,1
7214_08,19677.1653543,1.5,27,24990,0,1
7214_09,19677.1653543,1.5,27,24990,0,1
7214_10,19677.1653543,1.5,27,24990,1,1
7214_11,19677.1653543,1.5,27,24990,0,1
7214_12,19677.1653543,1.5,27,24990,0,1
7216_01,21251.9685039,1.5,27,26990,1,1
7216_02,21251.9685039,1.5,27,26990,1,1
7216_03,21251.9685039,1.5,27,26990,1,1
7216_04,21251.9685039,1.5,27,26990,0,1
7216_05,21251.9685039,1.5,27,26990,0,1
7216_06,21251.9685039,1.5,27,26990,0,1
7216_07,21251.9685039,1.5,27,26990,1,1
7216_08,21251.9685039,1.5,27,26990,1,1
7216_09,21251.9685039,1.5,27,26990,0,1
7250_01,12590.5511811,1.5,27,15990,0,1
7262_01,16527.5590551,1.5,27,20990,0,1
7262_02,16527.5590551,1.5,27,20990,0,1
7262_03,16527.5590551,1.5,27,20990,0,1
7262_04,16527.5590551,1.5,27,20990,0,1
7262_05,16527.5590551,1.5,27,20990,0,1
7262_06,16527.5590551,1.5,27,20990,0,1
7278_01,3929.13385827,1.5,27,4990,0,1
7279_01,4716.53543307,1.5,27,5990,0,1
7280_01,4716.53543307,1.5,27,5990,0,1
7281_01,4716.53543307,1.5,27,5990,0,1
7282_01,5503.93700787,1.5,27,6990,0,1
7283_01,5503.93700787,1.5,27,6990,0,1
7284_01,5503.93700787,1.5,27,6990,0,1
7285_01,14165.3543307,1.5,27,17990,1,1
7285_02,14165.3543307,1.5,27,17990,1,1
7285_03,14165.3543307,1.5,27,17990,0,1
7287_01,21251.9685039,1.5,27,26990,0,1
7287_02,21251.9685039,1.5,27,26990,0,1
7287_03,21251.9685039,1.5,27,26990,1,1
7287_04,21251.9685039,1.5,27,26990,0,1
7287_05,21251.9685039,1.5,27,26990,0,1
7287_06,21251.9685039,1.5,27,26990,0,1
7287_07,21251.9685039,1.5,27,26990,0,1
7288_01,21251.9685039,1.5,27,26990,1,1
7288_02,21251.9685039,1.5,27,26990,1,1
7288_03,21251.9685039,1.5,27,26990,1,1
7288_04,21251.9685039,1.5,27,26990,1,1
7288_05,21251.9685039,1.5,27,26990,1,1
7288_06,21251.9685039,1.5,27,26990,1,1
7288_07,21251.9685039,1.5,27,26990,1,1
7289_01,18102.3622047,1.5,27,22990,0,1
7289_02,18102.3622047,1.5,27,22990,0,1
7289_03,18102.3622047,1.5,27,22990,1,1
7289_04,18102.3622047,1.5,27,22990,0,1
7289_05,18102.3622047,1.5,27,22990,1,1
7289_06,18102.3622047,1.5,27,22990,1,1
7289_07,18102.3622047,1.5,27,22990,1,1
7289_08,18102.3622047,1.5,27,22990,0,1
7290_01,16527.5590551,1.5,27,20990,0,1
7290_02,16527.5590551,1.5,27,20990,0,1
7290_03,16527.5590551,1.5,27,20990,0,1
7290_04,16527.5590551,1.5,27,20990,0,1
7290_05,16527.5590551,1.5,27,20990,0,1
7290_06,16527.5590551,1.5,27,20990,0,1
7290_07,16527.5590551,1.5,27,20990,0,1
7290_08,16527.5590551,1.5,27,20990,0,1
7291_01,16527.5590551,1.5,27,20990,1,1
7291_02,16527.5590551,1.5,27,20990,1,1
7291_03,16527.5590551,1.5,27,20990,1,1
7291_04,16527.5590551,1.5,27,20990,1,1
7291_05,16527.5590551,1.5,27,20990,1,1
7291_06,16527.5590551,1.5,27,20990,0,1
7291_07,16527.5590551,1.5,27,20990,1,1
7291_08,16527.5590551,1.5,27,20990,0,1
7292_01,14165.3543307,1.5,27,17990,1,1
7292_02,14165.3543307,1.5,27,17990,1,1
7292_03,14165.3543307,1.5,27,17990,0,1
7292_04,14165.3543307,1.5,27,17990,1,1
7292_05,14165.3543307,1.5,27,17990,0,1
7292_06,14165.3543307,1.5,27,17990,1,1
7292_07,14165.3543307,1.5,27,17990,1,1
7292_08,14165.3543307,1.5,27,17990,0,1
7293_01,21251.9685039,1.5,27,26990,0,1
7293_02,21251.9685039,1.5,27,26990,0,1
7293_03,21251.9685039,1.5,27,26990,0,1
7293_04,21251.9685039,1.5,27,26990,0,1
7293_05,21251.9685039,1.5,27,26990,0,1
7293_06,21251.9685039,1.5,27,26990,0,1
7293_07,21251.9685039,1.5,27,26990,0,1
7293_08,21251.9685039,1.5,27,26990,0,1
7296_01,17314.9606299,1.5,27,21990,1,1
7296_02,17314.9606299,1.5,27,21990,1,1
7296_03,17314.9606299,1.5,27,21990,0,1
7296_04,17314.9606299,1.5,27,21990,0,1
7296_05,17314.9606299,1.5,27,21990,0,1
7296_06,17314.9606299,1.5,27,21990,0,1
7296_07,17314.9606299,1.5,27,21990,0,1
7296_08,17314.9606299,1.5,27,21990,1,1
7296_09,17314.9606299,1.5,27,21990,1,1
7296_10,17314.9606299,1.5,27,21990,0,1
7297_01,17314.9606299,1.5,27,21990,0,1
7297_02,17314.9606299,1.5,27,21990,0,1
7297_03,17314.9606299,1.5,27,21990,0,1
7297_04,17314.9606299,1.5,27,21990,0,1
7297_05,17314.9606299,1.5,27,21990,0,1
7297_06,17314.9606299,1.5,27,21990,0,1
7297_07,17314.9606299,1.5,27,21990,0,1
7297_08,17314.9606299,1.5,27,21990,0,1
7297_09,17314.9606299,1.5,27,21990,1,1
7297_10,17314.9606299,1.5,27,21990,0,1
7298_01,17314.9606299,1.5,27,21990,0,1
7298_02,17314.9606299,1.5,27,21990,0,1
7298_03,17314.9606299,1.5,27,21990,1,1
7298_04,17314.9606299,1.5,27,21990,1,1
7298_05,17314.9606299,1.5,27,21990,0,1
7298_06,17314.9606299,1.5,27,21990,0,1
7298_07,17314.9606299,1.5,27,21990,0,1
7298_08,17314.9606299,1.5,27,21990,0,1
7298_09,17314.9606299,1.5,27,21990,0,1
7298_10,17314.9606299,1.5,27,21990,1,1
7299_01,21251.9685039,1.5,27,26990,0,1
7299_02,21251.9685039,1.5,27,26990,0,1
7299_03,21251.9685039,1.5,27,26990,1,1
7299_04,21251.9685039,1.5,27,26990,0,1
7299_05,21251.9685039,1.5,27,26990,1,1
7300_01,14165.3543307,1.5,27,17990,1,1
7300_02,14165.3543307,1.5,27,17990,0,1
7300_03,14165.3543307,1.5,27,17990,1,1
7300_04,14165.3543307,1.5,27,17990,0,1
7303_01,21251.9685039,1.5,27,26990,1,1
7303_02,21251.9685039,1.5,27,26990,1,1
7303_03,21251.9685039,1.5,27,26990,1,1
7303_04,21251.9685039,1.5,27,26990,1,1
7303_05,21251.9685039,1.5,27,26990,1,1
7303_06,21251.9685039,1.5,27,26990,1,1
7303_07,21251.9685039,1.5,27,26990,0,1
7304_01,19677.1653543,1.5,27,24990,1,1
7304_02,19677.1653543,1.5,27,24990,0,1
7304_03,19677.1653543,1.5,27,24990,1,1
7304_04,19677.1653543,1.5,27,24990,0,1
7304_05,19677.1653543,1.5,27,24990,0,1
7304_06,19677.1653543,1.5,27,24990,0,1
7304_07,19677.1653543,1.5,27,24990,1,1
7304_08,19677.1653543,1.5,27,24990,1,1
7305_01,19677.1653543,1.5,27,24990,1,1
7305_02,19677.1653543,1.5,27,24990,1,1
7305_03,19677.1653543,1.5,27,24990,0,1
7305_04,19677.1653543,1.5,27,24990,0,1
7305_05,19677.1653543,1.5,27,24990,0,1
7305_06,19677.1653543,1.5,27,24990,0,1
7305_07,19677.1653543,1.5,27,24990,0,1
7305_08,19677.1653543,1.5,27,24990,0,1
7305_09,19677.1653543,1.5,27,24990,0,1
7305_10,19677.1653543,1.5,27,24990,0,1
7305_11,19677.1653543,1.5,27,24990,0,1
7307_01,16527.5590551,1.5,27,20990,0,1
7307_02,16527.5590551,1.5,27,20990,0,1
7307_03,16527.5590551,1.5,27,20990,1,1
7307_04,16527.5590551,1.5,27,20990,0,1
7307_05,16527.5590551,1.5,27,20990,0,1
7307_06,16527.5590551,1.5,27,20990,0,1
7307_07,16527.5590551,1.5,27,20990,0,1
7307_08,16527.5590551,1.5,27,20990,0,1
7307_09,16527.5590551,1.5,27,20990,0,1
7307_10,16527.5590551,1.5,27,20990,0,1
7307_11,16527.5590551,1.5,27,20990,0,1
7307_12,16527.5590551,1.5,27,20990,0,1
7308_01,11803.1496063,1.5,27,14990,1,1
7308_02,11803.1496063,1.5,27,14990,1,1
7308_03,11803.1496063,1.5,27,14990,1,1
7309_01,6291.33858268,1.5,27,7990,0,1
7309_02,6291.33858268,1.5,27,7990,0,1
7309_03,6291.33858268,1.5,27,7990,1,1
7309_04,6291.33858268,1.5,27,7990,1,1
7310_01,7866.14173228,1.5,27,9990,0,1
7311_01,7866.14173228,1.5,27,9990,0,1
7311_02,7866.14173228,1.5,27,9990,1,1
7311_03,7866.14173228,1.5,27,9990,0,1
7311_04,7866.14173228,1.5,27,9990,1,1
7312_01,7078.74015748,1.5,27,8990,2,1
7312_02,7078.74015748,1.5,27,8990,1,1
7313_01,7078.74015748,1.5,27,8990,1,1
7313_02,7078.74015748,1.5,27,8990,1,1
7313_03,7078.74015748,1.5,27,8990,1,1
7314_01,6291.33858268,1.5,27,7990,1,1
7315_01,21251.9685039,1.5,27,26990,1,1
7315_02,21251.9685039,1.5,27,26990,0,1
7315_03,21251.9685039,1.5,27,26990,0,1
7315_04,21251.9685039,1.5,27,26990,1,1
7315_05,21251.9685039,1.5,27,26990,0,1
7315_06,21251.9685039,1.5,27,26990,1,1
7315_07,21251.9685039,1.5,27,26990,1,1
7315_08,21251.9685039,1.5,27,26990,0,1
7316_01,21251.9685039,1.5,27,26990,1,1
7316_02,21251.9685039,1.5,27,26990,1,1
7316_03,21251.9685039,1.5,27,26990,0,1
7316_04,21251.9685039,1.5,27,26990,0,1
7316_05,21251.9685039,1.5,27,26990,0,1
7316_06,21251.9685039,1.5,27,26990,0,1
7316_07,21251.9685039,1.5,27,26990,0,1
7316_08,21251.9685039,1.5,27,26990,1,1
7316_09,21251.9685039,1.5,27,26990,0,1
7317_01,15740.1574803,1.5,27,19990,0,1
7317_02,15740.1574803,1.5,27,19990,0,1
7317_03,15740.1574803,1.5,27,19990,0,1
7317_04,15740.1574803,1.5,27,19990,0,1
7317_05,15740.1574803,1.5,27,19990,0,1
7317_06,15740.1574803,1.5,27,19990,0,1
7317_07,15740.1574803,1.5,27,19990,1,1
7317_08,15740.1574803,1.5,27,19990,0,1
7317_09,15740.1574803,1.5,27,19990,0,1
7318_01,21251.9685039,1.5,27,26990,1,1
7318_02,21251.9685039,1.5,27,26990,0,1
7318_04,21251.9685039,1.5,27,26990,0,1
7318_05,21251.9685039,1.5,27,26990,1,1
7318_06,21251.9685039,1.5,27,26990,0,1
7318_07,21251.9685039,1.5,27,26990,1,1
7318_08,21251.9685039,1.5,27,26990,0,1
7318_09,21251.9685039,1.5,27,26990,0,1
7320_01,21251.9685039,1.5,27,26990,1,1
7320_02,21251.9685039,1.5,27,26990,1,1
7320_03,21251.9685039,1.5,27,26990,0,1
7320_04,21251.9685039,1.5,27,26990,0,1
7320_05,21251.9685039,1.5,27,26990,0,1
7320_06,21251.9685039,1.5,27,26990,0,1
7320_07,21251.9685039,1.5,27,26990,1,1
7320_08,21251.9685039,1.5,27,26990,0,1
7320_09,21251.9685039,1.5,27,26990,0,1
7320_10,21251.9685039,1.5,27,26990,0,1
7321_01,21251.9685039,1.5,27,26990,0,1
7321_02,21251.9685039,1.5,27,26990,1,1
7321_03,21251.9685039,1.5,27,26990,1,1
7321_04,21251.9685039,1.5,27,26990,0,1
7321_05,21251.9685039,1.5,27,26990,0,1
7321_06,21251.9685039,1.5,27,26990,1,1
7321_07,21251.9685039,1.5,27,26990,1,1
7321_08,21251.9685039,1.5,27,26990,1,1
7330_01,19677.1653543,1.5,27,24990,1,1
7331_01,15740.1574803,1.5,27,19990,0,1
7331_02,15740.1574803,1.5,27,19990,1,1
7331_03,15740.1574803,1.5,27,19990,1,1
7331_04,15740.1574803,1.5,27,19990,1,1
7331_05,15740.1574803,1.5,27,19990,1,1
7331_06,15740.1574803,1.5,27,19990,2,1
7331_07,15740.1574803,1.5,27,19990,2,1
7331_08,15740.1574803,1.5,27,19990,2,1
7331_09,15740.1574803,1.5,27,19990,1,1
7331_10,15740.1574803,1.5,27,19990,1,1
7331_11,15740.1574803,1.5,27,19990,1,1
7331_12,15740.1574803,1.5,27,19990,1,1
7332_01,16527.5590551,1.5,27,20990,1,1
7332_02,16527.5590551,1.5,27,20990,1,1
7332_03,16527.5590551,1.5,27,20990,1,1
7332_04,16527.5590551,1.5,27,20990,1,1
7332_05,16527.5590551,1.5,27,20990,1,1
7332_06,16527.5590551,1.5,27,20990,1,1
7332_07,16527.5590551,1.5,27,20990,1,1
7332_08,16527.5590551,1.5,27,20990,1,1
7332_09,16527.5590551,1.5,27,20990,1,1
7332_10,16527.5590551,1.5,27,20990,1,1
7333_01,16527.5590551,1.5,27,20990,1,1
7333_02,16527.5590551,1.5,27,20990,1,1
7333_03,16527.5590551,1.5,27,20990,0,1
7333_04,16527.5590551,1.5,27,20990,0,1
7333_05,16527.5590551,1.5,27,20990,1,1
7333_06,16527.5590551,1.5,27,20990,2,1
7333_07,16527.5590551,1.5,27,20990,1,1
7333_08,16527.5590551,1.5,27,20990,2,1
7333_09,16527.5590551,1.5,27,20990,1,1
7333_10,16527.5590551,1.5,27,20990,1,1
7333_11,16527.5590551,1.5,27,20990,1,1
7333_12,16527.5590551,1.5,27,20990,1,1
7333_13,16527.5590551,1.5,27,20990,1,1
7334_01,2748.03149606,1.5,27,3490,2,1
7334_02,2748.03149606,1.5,27,3490,2,1
7335_01,17314.9606299,1.5,27,21990,1,1
7335_02,17314.9606299,1.5,27,21990,1,1
7335_03,17314.9606299,1.5,27,21990,1,1
7335_04,17314.9606299,1.5,27,21990,1,1
7335_05,17314.9606299,1.5,27,21990,1,1
7336_01,15740.1574803,1.5,27,19990,1,1
7336_02,15740.1574803,1.5,27,19990,1,1
7336_03,15740.1574803,1.5,27,19990,1,1
7336_04,15740.1574803,1.5,27,19990,1,1
7336_05,15740.1574803,1.5,27,19990,2,1
7336_06,15740.1574803,1.5,27,19990,1,1
7336_07,15740.1574803,1.5,27,19990,1,1
7336_08,15740.1574803,1.5,27,19990,1,1
7337_01,4716.53543307,1.5,27,5990,1,1
7337_02,4716.53543307,1.5,27,5990,1,1
7337_03,4716.53543307,1.5,27,5990,1,1
7337_04,4716.53543307,1.5,27,5990,1,1
7337_05,4716.53543307,1.5,27,5990,1,1
7338_01,4716.53543307,1.5,27,5990,1,1
7338_02,4716.53543307,1.5,27,5990,1,1
7338_03,4716.53543307,1.5,27,5990,1,1
7338_04,4716.53543307,1.5,27,5990,1,1
7339_01,4716.53543307,1.5,27,5990,1,1
7339_02,4716.53543307,1.5,27,5990,1,1
7339_03,4716.53543307,1.5,27,5990,1,1
7340_01,4716.53543307,1.5,27,5990,1,1
7340_02,4716.53543307,1.5,27,5990,1,1
7340_03,4716.53543307,1.5,27,5990,1,1
7340_04,4716.53543307,1.5,27,5990,1,1
7341_01,4716.53543307,1.5,27,5990,1,1
7341_02,4716.53543307,1.5,27,5990,1,1
7341_03,4716.53543307,1.5,27,5990,1,1
7341_04,4716.53543307,1.5,27,5990,1,1
7342_01,3929.13385827,1.5,27,4990,1,1
7342_02,3929.13385827,1.5,27,4990,1,1
7342_03,3929.13385827,1.5,27,4990,1,1
7342_04,3929.13385827,1.5,27,4990,1,1
7343_01,3929.13385827,1.5,27,4990,1,1
7343_02,3929.13385827,1.5,27,4990,1,1
7343_03,3929.13385827,1.5,27,4990,1,1
7343_04,3929.13385827,1.5,27,4990,1,1
7343_05,3929.13385827,1.5,27,4990,1,1
