product.sku,product.model,product.product_ring_id,product.status,product.sort_order,product.manufacturer_id,product_to_category.category_name,product.image,product.image_alt,product_image.image.1,product_image.image.2,product_image.image.3,product_image.image.4,product_image.image.5,product_image.image.6,product_image.image.7,product_image.image.8,product_image.image_alt.1,product_image.image_alt.2,product_image.image_alt.3,product_image.image_alt.4,product_image.image_alt.5,product_image.image_alt.6,product_image.image_alt.7,product_image.image_alt.8,product.alapar,product.szorzo,product.tax_class_id,product.gross_price,product.quantity_2,product.instock_status_id,product.minimum,product.shipping,product.available,product.date_available,product_description.name.hu,product_description.quantity_name.hu,product_description.short_description.hu,product_description.description.hu,product_special.price.1,product.product_class_id,attr_values.meret.hu,attr_values.meret_ruha.hu,attr_values.szin.hu
7154_04,191167272208,7154_01,1,-7154,Vans,Női cipő,product/2017/7154_1.jpg,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,product/2017/7154_2.jpg,product/2017/7154_3.jpg,product/2017/7154_4.jpg,product/2017/7154_5.jpg,product/2017/7154_6.jpg,,,,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,19677.1653543,1.5,27,24990,1,0,1,1,1,2017-08-17 16:42:01,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,db,,,15740.1574803,cipo,"38,5","","Piros"
7154_06,191167272772,7154_01,1,-7154,Vans,Női cipő,product/2017/7154_1.jpg,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,product/2017/7154_2.jpg,product/2017/7154_3.jpg,product/2017/7154_4.jpg,product/2017/7154_5.jpg,product/2017/7154_6.jpg,,,,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,19677.1653543,1.5,27,24990,1,0,1,1,1,2017-08-17 16:42:01,Vans SK8-Hi Slim Zip (Boom Boom) Port Royale/True White,db,,,15740.1574803,cipo,"40","","Piros"
7155_01,191167270150,,1,-7155,Vans,Női cipő,product/2017/7155_1.jpg,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,product/2017/7155_2.jpg,product/2017/7155_3.jpg,product/2017/7155_4.jpg,product/2017/7155_5.jpg,product/2017/7155_6.jpg,,,,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,19677.1653543,1.5,27,24990,1,0,1,1,1,2017-09-13 14:19:07,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,db,,,15740.1574803,cipo,"36","","Fekete"
7155_02,191167270297,7155_01,1,-7155,Vans,Női cipő,product/2017/7155_1.jpg,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,product/2017/7155_2.jpg,product/2017/7155_3.jpg,product/2017/7155_4.jpg,product/2017/7155_5.jpg,product/2017/7155_6.jpg,,,,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,19677.1653543,1.5,27,24990,1,0,1,1,1,2017-09-04 12:04:05,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,db,,,15740.1574803,cipo,"36,5","","Fekete"
7155_03,191167270433,7155_01,1,-7155,Vans,Női cipő,product/2017/7155_1.jpg,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,product/2017/7155_2.jpg,product/2017/7155_3.jpg,product/2017/7155_4.jpg,product/2017/7155_5.jpg,product/2017/7155_6.jpg,,,,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,19677.1653543,1.5,27,24990,1,0,1,1,1,2017-08-17 16:39:56,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,db,,,15740.1574803,cipo,"37","","Fekete"
7155_04,191167270648,7155_01,1,-7155,Vans,Női cipő,product/2017/7155_1.jpg,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,product/2017/7155_2.jpg,product/2017/7155_3.jpg,product/2017/7155_4.jpg,product/2017/7155_5.jpg,product/2017/7155_6.jpg,,,,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,19677.1653543,1.5,27,24990,1,0,1,1,1,2017-08-17 16:39:56,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,db,,,15740.1574803,cipo,"38","","Fekete"
7155_06,191167271157,7155_01,1,-7155,Vans,Női cipő,product/2017/7155_1.jpg,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,product/2017/7155_2.jpg,product/2017/7155_3.jpg,product/2017/7155_4.jpg,product/2017/7155_5.jpg,product/2017/7155_6.jpg,,,,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,19677.1653543,1.5,27,24990,1,0,1,1,1,2017-08-17 16:39:56,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,db,,,15740.1574803,cipo,"39","","Fekete"
7155_07,191167271416,7155_01,1,-7155,Vans,Női cipő,product/2017/7155_1.jpg,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,product/2017/7155_2.jpg,product/2017/7155_3.jpg,product/2017/7155_4.jpg,product/2017/7155_5.jpg,product/2017/7155_6.jpg,,,,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,19677.1653543,1.5,27,24990,1,0,1,1,1,2017-08-17 16:39:56,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,db,,,15740.1574803,cipo,"40","","Fekete"
7155_08,191167271676,7155_01,1,-7155,Vans,Női cipő,product/2017/7155_1.jpg,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,product/2017/7155_2.jpg,product/2017/7155_3.jpg,product/2017/7155_4.jpg,product/2017/7155_5.jpg,product/2017/7155_6.jpg,,,,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,19677.1653543,1.5,27,24990,1,0,1,1,1,2017-08-17 16:39:56,Vans SK8-Hi Slim Zip (Boom Boom) Black/True White,db,,,15740.1574803,cipo,"40,5","","Fekete"
7158_01,191165432000,,1,-7158,Vans,Női cipő,product/2017/7158_1.jpg,Vans UltraRange Rapidweld Black/White,product/2017/7158_2.jpg,product/2017/7158_3.jpg,product/2017/7158_4.jpg,product/2017/7158_5.jpg,,,,,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,19677.1653543,1.5,27,24990,1,0,1,1,1,2017-08-15 13:43:25,Vans UltraRange Rapidweld Black/White,db,,,15740.1574803,cipo,"36","","Fekete"
7158_03,191165434608,7158_01,1,-7158,Vans,Női cipő,product/2017/7158_1.jpg,Vans UltraRange Rapidweld Black/White,product/2017/7158_2.jpg,product/2017/7158_3.jpg,product/2017/7158_4.jpg,product/2017/7158_5.jpg,,,,,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,19677.1653543,1.5,27,24990,1,0,1,1,1,2017-10-16 16:35:19,Vans UltraRange Rapidweld Black/White,db,,,15740.1574803,cipo,"39","","Fekete"
7158_04,191165435605,7158_01,1,-7158,Vans,Női cipő,product/2017/7158_1.jpg,Vans UltraRange Rapidweld Black/White,product/2017/7158_2.jpg,product/2017/7158_3.jpg,product/2017/7158_4.jpg,product/2017/7158_5.jpg,,,,,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,19677.1653543,1.5,27,24990,1,0,1,1,1,2017-10-16 16:35:19,Vans UltraRange Rapidweld Black/White,db,,,15740.1574803,cipo,"40,5","","Fekete"
7158_07,191165435100,7158_01,1,-7158,Vans,Női cipő,product/2017/7158_1.jpg,Vans UltraRange Rapidweld Black/White,product/2017/7158_2.jpg,product/2017/7158_3.jpg,product/2017/7158_4.jpg,product/2017/7158_5.jpg,,,,,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,Vans UltraRange Rapidweld Black/White,19677.1653543,1.5,27,24990,2,0,1,1,1,2017-10-16 16:35:19,Vans UltraRange Rapidweld Black/White,db,,,15740.1574803,cipo,"40","","Fekete"
7160_02,191164075192,7160_01,1,-7160,Vans,Férfi ruházat ||| Pulóver,product/2017/7160_1.jpg,Vans Classic Zip Hoodie Port Royal/White,product/2017/7160_2.jpg,product/2017/7160_3.jpg,,,,,,,Vans Classic Zip Hoodie Port Royal/White,Vans Classic Zip Hoodie Port Royal/White,Vans Classic Zip Hoodie Port Royal/White,Vans Classic Zip Hoodie Port Royal/White,Vans Classic Zip Hoodie Port Royal/White,Vans Classic Zip Hoodie Port Royal/White,Vans Classic Zip Hoodie Port Royal/White,Vans Classic Zip Hoodie Port Royal/White,13377.9527559,1.5,27,16990,1,0,1,1,1,2017-08-15 13:35:02,Vans Classic Zip Hoodie Port Royal/White,db,,,10700.7874016,ruhazat,"","S","Piros"
7163_01,191164165213,,1,-7163,Vans,Kiegészítő ||| Táska;Női ruházat ||| Táska,product/2017/7163_1.jpg,Vans Benched Novelty Bag Camo,product/2017/7163_2.jpg,product/2017/7163_3.jpg,,,,,,,Vans Benched Novelty Bag Camo,Vans Benched Novelty Bag Camo,Vans Benched Novelty Bag Camo,Vans Benched Novelty Bag Camo,Vans Benched Novelty Bag Camo,Vans Benched Novelty Bag Camo,Vans Benched Novelty Bag Camo,Vans Benched Novelty Bag Camo,3141.73228346,1.5,27,3990,1,0,1,1,1,2017-09-15 10:39:38,Vans Benched Novelty Bag Camo,db,,,2511.81102362,ruhazat,"","-","Zöld"
7167_02,191163185861,7167_01,1,-7167,Vans,Férfi ruházat ||| Póló;Férfi ruházat ||| Hosszúujjú póló,product/2017/7167_1.jpg,Vans Peaks Camp LS White,product/2017/7167_2.jpg,,,,,,,,Vans Peaks Camp LS White,Vans Peaks Camp LS White,Vans Peaks Camp LS White,Vans Peaks Camp LS White,Vans Peaks Camp LS White,Vans Peaks Camp LS White,Vans Peaks Camp LS White,Vans Peaks Camp LS White,7078.74015748,1.5,27,8990,2,0,1,1,1,2017-08-25 11:28:24,Vans Peaks Camp LS White,db,,,5661.41732283,ruhazat,"","M","Feher"
7167_03,191163185991,7167_01,1,-7167,Vans,Férfi ruházat ||| Póló;Férfi ruházat ||| Hosszúujjú póló,product/2017/7167_1.jpg,Vans Peaks Camp LS White,product/2017/7167_2.jpg,,,,,,,,Vans Peaks Camp LS White,Vans Peaks Camp LS White,Vans Peaks Camp LS White,Vans Peaks Camp LS White,Vans Peaks Camp LS White,Vans Peaks Camp LS White,Vans Peaks Camp LS White,Vans Peaks Camp LS White,7078.74015748,1.5,27,8990,1,0,1,1,1,2017-08-25 11:28:24,Vans Peaks Camp LS White,db,,,5661.41732283,ruhazat,"","XL","Feher"
7170_02,191164063960,7170_01,1,-7170,Vans,Férfi ruházat ||| Póló,product/2017/7170_1.jpg,Vans Peaks Camp Black,product/2017/7170_2.jpg,product/2017/7170_3.jpg,product/2017/7170_4.jpg,product/2017/7170_5.jpg,product/2017/7170_6.jpg,,,,Vans Peaks Camp Black,Vans Peaks Camp Black,Vans Peaks Camp Black,Vans Peaks Camp Black,Vans Peaks Camp Black,Vans Peaks Camp Black,Vans Peaks Camp Black,Vans Peaks Camp Black,6291.33858268,1.5,27,7990,1,0,1,1,1,2017-08-25 11:34:10,Vans Peaks Camp Black,db,,,5031.49606299,ruhazat,"","S","Fekete"
7172_01,191163131028,,1,-7172,Vans,Kiegészítő ||| Öv,product/2017/7172_1.jpg,Vans Shredator Web Belt Classic Camo,,,,,,,,,Vans Shredator Web Belt Classic Camo,Vans Shredator Web Belt Classic Camo,Vans Shredator Web Belt Classic Camo,Vans Shredator Web Belt Classic Camo,Vans Shredator Web Belt Classic Camo,Vans Shredator Web Belt Classic Camo,Vans Shredator Web Belt Classic Camo,Vans Shredator Web Belt Classic Camo,3929.13385827,1.5,27,4990,2,0,1,1,1,2017-08-25 11:58:33,Vans Shredator Web Belt Classic Camo,db,,,3141.73228346,ruhazat,"","-","Zöld"
7183_01,191165323735,,1,-7183,Vans,Férfi cipő,product/2017/7183_1.jpg,Vans Thrasher SK8-Hi Black/Gum,product/2017/7183_2.jpg,product/2017/7183_3.jpg,product/2017/7183_4.jpg,product/2017/7183_5.jpg,,,,,Vans Thrasher SK8-Hi Black/Gum,Vans Thrasher SK8-Hi Black/Gum,Vans Thrasher SK8-Hi Black/Gum,Vans Thrasher SK8-Hi Black/Gum,Vans Thrasher SK8-Hi Black/Gum,Vans Thrasher SK8-Hi Black/Gum,Vans Thrasher SK8-Hi Black/Gum,Vans Thrasher SK8-Hi Black/Gum,18102.3622047,1.5,27,22990,1,0,1,1,1,2017-09-07 13:36:36,Vans Thrasher SK8-Hi Black/Gum,db,,,14480.3149606,cipo,"40","","Fekete"
7207_01,191164364241,,1,-7207,Vans,Női cipő,product/2017/7207_1.jpg,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,product/2017/7207_2.jpg,product/2017/7207_3.jpg,product/2017/7207_4.jpg,product/2017/7207_5.jpg,,,,,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,21251.9685039,1.5,27,26990,1,0,1,1,1,2017-09-13 17:27:43,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,db,,,17000,cipo,"36","","Feher"
7207_02,191164365248,7207_01,1,-7207,Vans,Női cipő,product/2017/7207_1.jpg,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,product/2017/7207_2.jpg,product/2017/7207_3.jpg,product/2017/7207_4.jpg,product/2017/7207_5.jpg,,,,,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,21251.9685039,1.5,27,26990,1,0,1,1,1,2017-09-13 17:27:43,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,db,,,17000,cipo,"37","","Feher"
7207_06,191164367174,7207_01,1,-7207,Vans,Női cipő,product/2017/7207_1.jpg,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,product/2017/7207_2.jpg,product/2017/7207_3.jpg,product/2017/7207_4.jpg,product/2017/7207_5.jpg,,,,,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,21251.9685039,1.5,27,26990,1,0,1,1,1,2017-09-13 17:27:43,Vans SK8-Hi 46 MTE DX Micro Chip/Gum,db,,,17000,cipo,"40","","Feher"
7208_02,191164364630,7208_01,1,-7208,Vans,Női cipő,product/2017/7208_1.jpg,Vans SK8-Hi 46 MTE DX Black/Flannel,product/2017/7208_2.jpg,product/2017/7208_3.jpg,product/2017/7208_4.jpg,product/2017/7208_5.jpg,,,,,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,21251.9685039,1.5,27,26990,1,0,1,1,1,2017-09-27 12:43:55,Vans SK8-Hi 46 MTE DX Black/Flannel,db,,,17000,cipo,"36,5","","Fekete"
7208_03,191164365132,7208_01,1,-7208,Vans,Női cipő,product/2017/7208_1.jpg,Vans SK8-Hi 46 MTE DX Black/Flannel,product/2017/7208_2.jpg,product/2017/7208_3.jpg,product/2017/7208_4.jpg,product/2017/7208_5.jpg,,,,,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,21251.9685039,1.5,27,26990,1,0,1,1,1,2017-09-27 12:43:55,Vans SK8-Hi 46 MTE DX Black/Flannel,db,,,17000,cipo,"37","","Fekete"
7208_04,191164365538,7208_01,1,-7208,Vans,Női cipő,product/2017/7208_1.jpg,Vans SK8-Hi 46 MTE DX Black/Flannel,product/2017/7208_2.jpg,product/2017/7208_3.jpg,product/2017/7208_4.jpg,product/2017/7208_5.jpg,,,,,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,21251.9685039,1.5,27,26990,1,0,1,1,1,2017-09-27 12:43:55,Vans SK8-Hi 46 MTE DX Black/Flannel,db,,,17000,cipo,"38","","Fekete"
7208_05,191164366030,7208_01,1,-7208,Vans,Női cipő,product/2017/7208_1.jpg,Vans SK8-Hi 46 MTE DX Black/Flannel,product/2017/7208_2.jpg,product/2017/7208_3.jpg,product/2017/7208_4.jpg,product/2017/7208_5.jpg,,,,,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,21251.9685039,1.5,27,26990,2,0,1,1,1,2017-09-27 12:43:55,Vans SK8-Hi 46 MTE DX Black/Flannel,db,,,17000,cipo,"38,5","","Fekete"
7208_06,191164366535,7208_01,1,-7208,Vans,Női cipő,product/2017/7208_1.jpg,Vans SK8-Hi 46 MTE DX Black/Flannel,product/2017/7208_2.jpg,product/2017/7208_3.jpg,product/2017/7208_4.jpg,product/2017/7208_5.jpg,,,,,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,21251.9685039,1.5,27,26990,2,0,1,1,1,2017-09-27 12:43:55,Vans SK8-Hi 46 MTE DX Black/Flannel,db,,,17000,cipo,"39","","Fekete"
7208_07,191164367037,7208_01,1,-7208,Vans,Női cipő,product/2017/7208_1.jpg,Vans SK8-Hi 46 MTE DX Black/Flannel,product/2017/7208_2.jpg,product/2017/7208_3.jpg,product/2017/7208_4.jpg,product/2017/7208_5.jpg,,,,,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,Vans SK8-Hi 46 MTE DX Black/Flannel,21251.9685039,1.5,27,26990,1,0,1,1,1,2017-09-27 12:43:55,Vans SK8-Hi 46 MTE DX Black/Flannel,db,,,17000,cipo,"40","","Fekete"
7209_05,190543880624,7209_01,1,-7209,Vans,Férfi cipő,product/2017/7209_1.jpg,Vans Old Skool (Classic Tumble) Black/True White,product/2017/7209_2.jpg,product/2017/7209_3.jpg,product/2017/7209_4.jpg,product/2017/7209_5.jpg,,,,,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,16527.5590551,1.5,27,20990,1,0,1,1,1,2017-09-13 17:55:58,Vans Old Skool (Classic Tumble) Black/True White,db,,,13220.4724409,cipo,"42,5","","Fekete"
7209_06,190543881126,7209_01,1,-7209,Vans,Férfi cipő,product/2017/7209_1.jpg,Vans Old Skool (Classic Tumble) Black/True White,product/2017/7209_2.jpg,product/2017/7209_3.jpg,product/2017/7209_4.jpg,product/2017/7209_5.jpg,,,,,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,16527.5590551,1.5,27,20990,1,0,1,1,1,2017-09-13 17:55:58,Vans Old Skool (Classic Tumble) Black/True White,db,,,13220.4724409,cipo,"43","","Fekete"
7209_08,190543882345,7209_01,1,-7209,Vans,Férfi cipő,product/2017/7209_1.jpg,Vans Old Skool (Classic Tumble) Black/True White,product/2017/7209_2.jpg,product/2017/7209_3.jpg,product/2017/7209_4.jpg,product/2017/7209_5.jpg,,,,,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,Vans Old Skool (Classic Tumble) Black/True White,16527.5590551,1.5,27,20990,1,0,1,1,1,2017-09-13 17:55:58,Vans Old Skool (Classic Tumble) Black/True White,db,,,13220.4724409,cipo,"45","","Fekete"
