identifier,manufacturer,name,category,product_url,image_url,price,net_price,description,delivery_cost,delivery_time	
"7104", "Vans", "SK8-Hi - Sea Fog/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/sk8-hi/7104", "https://coreshop.hu/pictures/termekek/7/1/0/4/1_large.jpg", "21990", "17315", "", "ingyenes", "1 munkanap" 
"7103", "Vans", "Old Skool - Sea Fog/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool/7103", "https://coreshop.hu/pictures/termekek/7/1/0/3/1_large.jpg", "19990", "15740", "", "ingyenes", "1 munkanap" 
"7102", "Vans", "SK8-Hi - Dusky Citron/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/sk8-hi/7102", "https://coreshop.hu/pictures/termekek/7/1/0/2/1_large.jpg", "21990", "17315", "", "ingyenes", "1 munkanap" 
"7043", "Vans", "Old Skool - Dusky Citron/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool/7043", "https://coreshop.hu/pictures/termekek/7/0/4/3/1_large.jpg", "19990", "15740", "", "ingyenes", "1 munkanap" 
"7042", "Vans", "Old Skool - Birch/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool/7042", "https://coreshop.hu/pictures/termekek/7/0/4/2/1_large.jpg", "19990", "15740", "", "ingyenes", "1 munkanap" 
"7029", "Vans", "Authentic - (Ditsy Bloom) True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/authentic/7029", "https://coreshop.hu/pictures/termekek/7/0/2/9/1_large.jpg", "16990", "13378", "", "ingyenes", "1 munkanap" 
"7028", "Vans", "Old Skool - (Ditsy Bloom) True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool/7028", "https://coreshop.hu/pictures/termekek/7/0/2/8/1_large.jpg", "19990", "15740", "", "ingyenes", "1 munkanap" 
"6998", "Vans", "Peanuts  Classic Slip-On - Smack/Pearl", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/peanuts--classic-slip-on/6998", "https://coreshop.hu/pictures/termekek/6/9/9/8/1_large.jpg", "17990", "14165", "", "ingyenes", "1 munkanap" 
"6996", "Vans", "Peanuts Authentic - Snoopy Skating", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/peanuts-authentic/6996", "https://coreshop.hu/pictures/termekek/6/9/9/6/1_large.jpg", "17990", "14165", "", "ingyenes", "1 munkanap" 
"6953", "Vans", "Old Skool - (Premium Leather) Black/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool/6953", "https://coreshop.hu/pictures/termekek/6/9/5/3/1_large.jpg", "21990", "17315", "", "ingyenes", "1 munkanap" 
"6799", "Vans", "ISO 1.5 - (Tropical Leaves) Black/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/iso-1.5/6799", "https://coreshop.hu/pictures/termekek/6/7/9/9/1_large.jpg", "14990", "11803", "", "ingyenes", "1 munkanap" 
"6794", "Vans", "Kendra Dandy Authentic - Scream/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/kendra-dandy-authentic/6794", "https://coreshop.hu/pictures/termekek/6/7/9/4/1_large.jpg", "11990", "9441", "A Kendra Dandy kollekció a hatvanas évek előtt tiszteleg, amikor a nők először kezdtek el színes mintás termékeket viselni. A Philadelphiában dolgozó Dandy mosolyra fakasztó színes illusztrációival díszítette fel a nevével fémjelzett Authentic sorozatot. A pop-art stílus kedvelői imádni fogják munkáit, a belőlük áradó pajkosságot.", "ingyenes", "1 munkanap" 
"6793", "Vans", "Kendra Dandy Authentic - Mod Eye/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/kendra-dandy-authentic/6793", "https://coreshop.hu/pictures/termekek/6/7/9/3/1_large.jpg", "11990", "9441", "A Kendra Dandy kollekció a hatvanas évek előtt tiszteleg, amikor a nők először kezdtek el színes mintás termékeket viselni. A Philadelphiában dolgozó Dandy mosolyra fakasztó színes illusztrációival díszítette fel a nevével fémjelzett Authentic sorozatot. A pop-art stílus kedvelői imádni fogják munkáit, a belőlük áradó pajkosságot.", "ingyenes", "1 munkanap" 
"6792", "Vans", "Kendra Dandy Authentic - Sassy Side Up/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/kendra-dandy-authentic/6792", "https://coreshop.hu/pictures/termekek/6/7/9/2/1_large.jpg", "11990", "9441", "A Kendra Dandy kollekció a hatvanas évek előtt tiszteleg, amikor a nők először kezdtek el színes mintás termékeket viselni. A Philadelphiában dolgozó Dandy mosolyra fakasztó színes illusztrációival díszítette fel a nevével fémjelzett Authentic sorozatot. A pop-art stílus kedvelői imádni fogják munkáit, a belőlük áradó pajkosságot.", "ingyenes", "1 munkanap" 
"6791", "Vans", "Atwood Low - (Pop Outsole) Soothingsea", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/atwood-low/6791", "https://coreshop.hu/pictures/termekek/6/7/9/1/1_large.jpg", "11990", "9441", "", "ingyenes", "1 munkanap" 
"6790", "Vans", "Atwood Low - (Pop Sole) Asphalt/Pink Lady", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/atwood-low/6790", "https://coreshop.hu/pictures/termekek/6/7/9/0/1_large.jpg", "11990", "9441", "", "ingyenes", "1 munkanap" 
"6780", "Vans", "Atwood Low - (Ditsy) Pink/Gray", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/atwood-low/6780", "https://coreshop.hu/pictures/termekek/6/7/8/0/1_large.jpg", "11990", "9441", "Az Atwood Low egy nosztalgikus külsejű alacsonyszárú cipő, duplán varrott, tartós vászon felsőrésszel, fém bújtatókkal, Vans-tipikus gumi Waffle-járótalppal és vulkanizált felépítéssel; az eredmény egy kényelmes cipő.", "ingyenes", "1 munkanap" 
"6778", "Vans", "Old Skool - (Tropical Leaves) True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool/6778", "https://coreshop.hu/pictures/termekek/6/7/7/8/1_large.jpg", "19990", "15740", "Az Old Skool-on jelent meg először a klasszikus oldalcsík, amely mára már a Vans cipők védjegyévé vált. Esztétikus megjelenése mellett nagyfokú tartósság jellemzi az Old Skool-t, amit már évtizedek óta gördeszkások generációi koptatnak.", "ingyenes", "1 munkanap" 
"6777", "Vans", "ISO 1.5 - (Tropical Leaves) True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/iso-1.5/6777", "https://coreshop.hu/pictures/termekek/6/7/7/7/1_large.jpg", "14990", "11803", "Az Iso 1.5 felsőrésze az ActionFit™ technológia köré épül, a felhasznált anyagok pedig a minimalizmus jegyében kerültek kiválasztásra, így jön létre egy extrém könnyű, egyben hajlékony felsőrész, maximális komfortérzetet nyújtva. Az egész egy UltraCush™ Lite talpon csücsül, így egész nap örülhetünk pillekönnyű és kényelmes cipőnknek.", "ingyenes", "1 munkanap" 
"6776", "Vans", "Old Skool - (Canvas) Cherry Tomato/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool/6776", "https://coreshop.hu/pictures/termekek/6/7/7/6/1_large.jpg", "19990", "15740", "", "ingyenes", "1 munkanap" 
"6775", "Vans", "Old Skool - Crystal Blue/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool/6775", "https://coreshop.hu/pictures/termekek/6/7/7/5/1_large.jpg", "19990", "15740", "Az Old Skool-on jelent meg először a klasszikus oldalcsík, amely mára már a Vans cipők védjegyévé vált. Esztétikus megjelenése mellett nagyfokú tartósság jellemzi az Old Skool-t, amit már évtizedek óta gördeszkások generációi koptatnak.", "ingyenes", "1 munkanap" 
"6770", "Vans", "Old Skool - Lavender/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool/6770", "https://coreshop.hu/pictures/termekek/6/7/7/0/1_large.jpg", "19990", "15740", "Az Old Skool-on jelent meg először a klasszikus oldalcsík, amely mára már a Vans cipők védjegyévé vált. Esztétikus megjelenése mellett nagyfokú tartósság jellemzi az Old Skool-t, amit már évtizedek óta gördeszkások generációi koptatnak.", "ingyenes", "1 munkanap" 
"6769", "Vans", "SK8-Hi Slim - Bay/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/sk8-hi-slim/6769", "https://coreshop.hu/pictures/termekek/6/7/6/9/1_large.jpg", "15990", "12591", "A SK8-Hi Slim a legendás magasszárú SK8-Hi karcsúsított verziója; textil és velúr bőr felsőrésszel, Waffle mintázatú járótalppal és párnázott bokarésszel, hogy cipőnk stabil, egyben hajlékony legyen.", "ingyenes", "1 munkanap" 
"6768", "Vans", "SK8-Hi Slim - Pale Khaki/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/sk8-hi-slim/6768", "https://coreshop.hu/pictures/termekek/6/7/6/8/1_large.jpg", "15990", "12591", "A SK8-Hi Slim a legendás magasszárú SK8-Hi karcsúsított verziója; textil és velúr bőr felsőrésszel, Waffle mintázatú járótalppal és párnázott bokarésszel, hogy cipőnk stabil, egyben hajlékony legyen.", "ingyenes", "1 munkanap" 
"6766", "Vans", "Old Skool Zip - (Leather) Zephyr Blue/Blanc De Blanc", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool-zip/6766", "https://coreshop.hu/pictures/termekek/6/7/6/6/1_large.jpg", "17990", "14165", "A Old Skool Zip egy nosztalgikus külsejű alacsonyszárú bőr cipő, cipzáros felsőrésszel, Vans Waffle járótalppal és vulkanizált felépítéssel.", "ingyenes", "1 munkanap" 
"6749", "Vans", "OMG-WTF Slip-On - (Sayings) True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/omg-wtf-slip-on/6749", "https://coreshop.hu/pictures/termekek/6/7/4/9/1_large.jpg", "11990", "9441", "OMG/WTF - Anti Valentin nap kollekció. Classic Slip-On: kell-e többet mondanunk? Nem nagyon; ez a cipő a gördeszkás- és popkultúra megkerülhetetlen eleme, a gördeszkaparkoktól a mozifilmekig, egyszóval a modern élet minden területén, szerte a világon. Minek köszönhető ez a népszerűség? Az utánozhatatlan minőségnek, emiatt is lett ez a cipő az Off The Wall-innovációs program egyik inspirálója.", "ingyenes", "1 munkanap" 
"6703", "Vans", "OMG-WTF SK8-Hi Slim - (Sayings) True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/omg-wtf-sk8-hi-slim/6703", "https://coreshop.hu/pictures/termekek/6/7/0/3/1_large.jpg", "14990", "11803", "OMG/WTF - Anti Valentin nap kollekció. Az OMG SK8-Hi Slim a legendás magasszárú SK8-Hi karcsúsított verziója; tartós full print grafikával rendelkező felsőrésszel, Waffle mintázatú járótalppal és párnázott bokarésszel, hogy cipőnk stabil, egyben hajlékony legyen.", "ingyenes", "1 munkanap" 
"6702", "Vans", "Atwood Low DX - (Perf Circle) Black", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/atwood-low-dx/6702", "https://coreshop.hu/pictures/termekek/6/7/0/2/1_large.jpg", "12990", "10228", "Az Atwood Low DX egy nosztalgikus külsejű alacsonyszárú cipő, duplán varrott, bőr felsőrésszel, fém bújtatókkal, Waffle talppal és vulkanizált felépítéssel; az eredmény egy kényelmes cipő.", "ingyenes", "1 munkanap" 
"6641", "Vans", "Old Skool Zip - (Disco Python) Black/Blanc de Blanc", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool-zip/6641", "https://coreshop.hu/pictures/termekek/6/6/4/1/1_large.jpg", "15990", "12591", "A Old Skool Zip egy nosztalgikus külsejű alacsonyszárú bőr cipő, (cipzáros) felsőrésszel, Vans Waffle-járótalppal és vulkanizált felépítéssel. Az Old Skool-on jelent meg először a klasszikus oldalcsík, amely mára már a Vans cipők védjegyévé vált. Esztétikus megjelenése mellett nagyfokú tartósság jellemzi az Old Skool-t, amit már évtizedek óta gördeszkások generációi koptatnak.", "ingyenes", "1 munkanap" 
"6516", "Vans", "SK8-Hi 46 MTE - (Hana Beaman) Brown/Angora", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/sk8-hi-46-mte/6516", "https://coreshop.hu/pictures/termekek/6/5/1/6/1_large.jpg", "17990", "14165", "Az MTE a tél gyermeke. Scotchgard-bevonattal rendelkező felsőrész, meleg bélés és hőszigetelő réteg a külső és a belső talp között: ezek segítenek abban, hogy a láb száraz és meleg maradjon. Az új fejlesztésű csúszásgátló talp 20 év snowboard tapasztalatát tükrözi,stílus és funkció tökéletes összhangja.", "ingyenes", "1 munkanap" 
"6514", "Vans", "Old Skool - (Embossed Stingray) Black", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool/6514", "https://coreshop.hu/pictures/termekek/6/5/1/4/1_large.jpg", "17990", "14165", "Az Old Skool-on jelent meg először a klasszikus oldalcsík, amely mára már a Vans cipők védjegyévé vált. Esztétikus megjelenése mellett nagyfokú tartósság jellemzi az Old Skool-t, amit már évtizedek óta gördeszkások generációi koptatnak.", "ingyenes", "1 munkanap" 
"6513", "Vans", "Atwood Low - (Cheetah) Natural", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/atwood-low/6513", "https://coreshop.hu/pictures/termekek/6/5/1/3/1_large.jpg", "9990", "7866", "Az Atwood Low egy nosztalgikus külsejű alacsonyszárú cipő, duplán varrott, tartós vászon felsőrésszel, fém bújtatókkal, Vans-tipikus gumi Waffle-járótalppal és vulkanizált felépítéssel; az eredmény egy kényelmes cipő.", "ingyenes", "1 munkanap" 
"6455", "Vans", "Sk8-Hi Reissue - (Lime in the Coconut) Black", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/sk8-hi-reissue/6455", "https://coreshop.hu/pictures/termekek/6/4/5/5/1_large.jpg", "14990", "11803", "Sk8-Hi Reissue jellemzői a strapabíró velúrbőr és textil felsőrész, a kopásnak ellenálló megerősített orr, a Vans Waffle járótalp, a párnázott nyelv és sarok.", "ingyenes", "1 munkanap" 
"6192", "Vans", "Authentic - (Baron Von Fancy) White/Black", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/authentic/6192", "https://coreshop.hu/pictures/termekek/6/1/9/2/1_large.jpg", "9990", "7866", "A New Yorkban alkotó multimédia-művész, Baron Von Fancy szerteágazó művészi munkássága a hatalmas, képregényes stílusban megalkotott festményektől az egyszerűnek tűnő, de játékos és egyben költői szövegekig terjed. Az 50-es évek plakátjainak stílusában pompázó Baron Von Fancy Authentic feltűnő, kézírásos feliratokkal vonja magára a figyelmet, élénk színű betétek dobják fel megjelenését. Jellemzői még a strapabíró vászon felsőrész, a fémből készüt bújtatók és a Vans-től megszokott gumitalp.", "ingyenes", "1 munkanap" 
"7170", "Vans", "Peaks Camp - Black", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/peaks-camp/7170", "https://coreshop.hu/pictures/termekek/7/1/7/0/1_large.jpg", "7990", "6291", "", "ingyenes", "1 munkanap" 
"7169", "Vans", "Peaks Camp - Heather Grey", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/peaks-camp/7169", "https://coreshop.hu/pictures/termekek/7/1/6/9/1_large.jpg", "7990", "6291", "", "ingyenes", "1 munkanap" 
"7168", "Vans", "Peaks Camp LS - Burgundy", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/peaks-camp-ls/7168", "https://coreshop.hu/pictures/termekek/7/1/6/8/1_large.jpg", "8990", "7079", "", "ingyenes", "1 munkanap" 
"7167", "Vans", "Peaks Camp LS - White", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/peaks-camp-ls/7167", "https://coreshop.hu/pictures/termekek/7/1/6/7/1_large.jpg", "8990", "7079", "", "ingyenes", "1 munkanap" 
"7112", "Vans", "Sketchy Ripper - Black", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/sketchy-ripper/7112", "https://coreshop.hu/pictures/termekek/7/1/1/2/1_large.jpg", "7990", "6291", "", "ingyenes", "1 munkanap" 
"7111", "Vans", "Classic Raglan - White/Black", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/classic-raglan/7111", "https://coreshop.hu/pictures/termekek/7/1/1/1/1_large.jpg", "7990", "6291", "", "ingyenes", "1 munkanap" 
"7110", "Vans", "Classic - Navy/White", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/classic/7110", "https://coreshop.hu/pictures/termekek/7/1/1/0/1_large.jpg", "6990", "5504", "", "ingyenes", "1 munkanap" 
"7097", "Vans", "Thrasher Pocket Tee - White", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/thrasher-pocket-tee/7097", "https://coreshop.hu/pictures/termekek/7/0/9/7/1_large.jpg", "8990", "7079", "", "ingyenes", "1 munkanap" 
"7096", "Vans", "Thrasher Pocket Tee - Black", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/thrasher-pocket-tee/7096", "https://coreshop.hu/pictures/termekek/7/0/9/6/1_large.jpg", "8990", "7079", "", "ingyenes", "1 munkanap" 
"7094", "Vans", "Yusuke Skater Death - White", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/yusuke-skater-death/7094", "https://coreshop.hu/pictures/termekek/7/0/9/4/1_large.jpg", "7990", "6291", "", "ingyenes", "1 munkanap" 
"7093", "Vans", "Yusuke Pocket Tee - Antique White", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/yusuke-pocket-tee/7093", "https://coreshop.hu/pictures/termekek/7/0/9/3/1_large.jpg", "7990", "6291", "", "ingyenes", "1 munkanap" 
"7092", "Vans", "OTW Raglan - White/Black", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/otw-raglan/7092", "https://coreshop.hu/pictures/termekek/7/0/9/2/1_large.jpg", "7990", "6291", "", "ingyenes", "1 munkanap" 
"7091", "Vans", "OTW Raglan - Heather Grey/Navy Heather", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/otw-raglan/7091", "https://coreshop.hu/pictures/termekek/7/0/9/1/1_large.jpg", "7990", "6291", "", "ingyenes", "1 munkanap" 
"7047", "Vans", "Pirate Days Pocket Tee - White", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/pirate-days-pocket-tee/7047", "https://coreshop.hu/pictures/termekek/7/0/4/7/1_large.jpg", "7990", "6291", "", "ingyenes", "1 munkanap" 
"6968", "Vans", "Fresh Dressed - Navy", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/fresh-dressed/6968", "https://coreshop.hu/pictures/termekek/6/9/6/8/1_large.jpg", "7990", "6291", "", "ingyenes", "1 munkanap" 
"6855", "Vans", "Ninety Three Raglan - Dress Blues", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/ninety-three-raglan/6855", "https://coreshop.hu/pictures/termekek/6/8/5/5/1_large.jpg", "10990", "8654", "", "ingyenes", "1 munkanap" 
"6854", "Vans", "Block Stripe Pocket Tee - Navy", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/block-stripe-pocket-tee/6854", "https://coreshop.hu/pictures/termekek/6/8/5/4/1_large.jpg", "6990", "5504", "", "ingyenes", "1 munkanap" 
"6853", "Vans", "Block Stripe Pocket Tee - Athletic Heather", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/block-stripe-pocket-tee/6853", "https://coreshop.hu/pictures/termekek/6/8/5/3/1_large.jpg", "6990", "5504", "", "ingyenes", "1 munkanap" 
"6745", "Vans", "Classic - Athletic Heather/Baltic", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/classic/6745", "https://coreshop.hu/pictures/termekek/6/7/4/5/1_large.jpg", "6990", "5504", "Vans rövid ujjú póló, anyaga: 90% pamut, 10% polieszter.", "ingyenes", "1 munkanap" 
"6743", "Vans", "Side Stripe - Athletic Heather", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/side-stripe/6743", "https://coreshop.hu/pictures/termekek/6/7/4/3/1_large.jpg", "7990", "6291", "Vans rövid ujjú póló, anyaga: 90% pamut, 10% polieszter.", "ingyenes", "1 munkanap" 
"6741", "Vans", "Full Chain - Black", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/full-chain/6741", "https://coreshop.hu/pictures/termekek/6/7/4/1/1_large.jpg", "7990", "6291", "Vans rövid ujjú póló, anyaga: 100% pamut.", "ingyenes", "1 munkanap" 
"6724", "Vans", "Yusuke Pocket Tee - White", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/yusuke-pocket-tee/6724", "https://coreshop.hu/pictures/termekek/6/7/2/4/1_large.jpg", "7990", "6291", "A Yusuke Pocket (zsebes) póló, része a Vans X Yusuke Hanai együttműködésnek. Póló anyaga: 100% pamut.", "ingyenes", "1 munkanap" 
"6723", "Vans", "Yusuke Cityscape - Heather Navy", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/yusuke-cityscape/6723", "https://coreshop.hu/pictures/termekek/6/7/2/3/1_large.jpg", "7990", "6291", "A Yusuke Cityscape póló, része a Vans X Yusuke Hanai együttműködésnek. Póló anyaga: 50% pamut, 50% polieszter. ", "ingyenes", "1 munkanap" 
"6722", "Vans", "Tell A Friend - Black", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/tell-a-friend/6722", "https://coreshop.hu/pictures/termekek/6/7/2/2/1_large.jpg", "7990", "6291", "Vans rövid ujjú póló, anyaga: 100% pamut.", "ingyenes", "1 munkanap" 
"6721", "Vans", "Shaping Triblend - Heather Grey", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/shaping-triblend/6721", "https://coreshop.hu/pictures/termekek/6/7/2/1/1_large.jpg", "7990", "6291", "Vans rövid ujjú póló, anyaga: 50% polieszter, 38% pamut, 12% műselyem.", "ingyenes", "1 munkanap" 
"6720", "Vans", "Washed Original Rubber CO - Black Overdye", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/washed-original-rubber-co/6720", "https://coreshop.hu/pictures/termekek/6/7/2/0/1_large.jpg", "7990", "6291", "Vans rövid ujjú póló, anyaga: 100% pamut.", "ingyenes", "1 munkanap" 
"6718", "Vans", "Stenciled II - White/Baltic", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/stenciled-ii/6718", "https://coreshop.hu/pictures/termekek/6/7/1/8/1_large.jpg", "5990", "4717", "Vans rövid ujjú póló, anyaga: 100% pamut.", "ingyenes", "1 munkanap" 
"6435", "Vans", "Van Doren Approved Tee - (50th) Van Doren/Athletic Heather", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/van-doren-approved-tee/6435", "https://coreshop.hu/pictures/termekek/6/4/3/5/1_large.jpg", "6390", "5031", "Steve Van Doren által megálmodott Vans póló, anyaga: 90% pamut, 10% polieszter.", "ingyenes", "1 munkanap" 
"6434", "Vans", "Van Doren Approved Tee - (50th) Van Doren/White", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/van-doren-approved-tee/6434", "https://coreshop.hu/pictures/termekek/6/4/3/4/1_large.jpg", "6390", "5031", "Steve Van Doren által megálmodott Vans póló, anyaga: 90% pamut, 10% polieszter.", "ingyenes", "1 munkanap" 
"6433", "Vans", "Dalton - Blue Mirage", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/dalton/6433", "https://coreshop.hu/pictures/termekek/6/4/3/3/1_large.jpg", "5590", "4402", "Vans rövid ujjú póló, anyaga: 50% pamut, 50% polieszter.", "ingyenes", "1 munkanap" 
"6428", "Vans", "OTW ALE - Black", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/otw-ale/6428", "https://coreshop.hu/pictures/termekek/6/4/2/8/1_large.jpg", "6390", "5031", "Vans rövid ujjú póló, anyaga: 100% pamut.", "ingyenes", "1 munkanap" 
"6425", "Vans", "OTW - Seaport/Racing Red", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/otw/6425", "https://coreshop.hu/pictures/termekek/6/4/2/5/1_large.jpg", "5590", "4402", "Vans rövid ujjú póló, anyaga: 100% pamut.", "ingyenes", "1 munkanap" 
"6424", "Vans", "OTW - Red Dahlia/Bright White", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/otw/6424", "https://coreshop.hu/pictures/termekek/6/4/2/4/1_large.jpg", "5590", "4402", "Vans rövid ujjú póló, anyaga: 100% pamut.", "ingyenes", "1 munkanap" 
"6423", "Vans", "Classic Logo Fill - Navy/True Native Ditsy", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/classic-logo-fill/6423", "https://coreshop.hu/pictures/termekek/6/4/2/3/1_large.jpg", "6390", "5031", "Vans rövid ujjú póló, anyaga: 100% pamut.", "ingyenes", "1 munkanap" 
"6415", "Vans", "Full Patch - White/Black", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/full-patch/6415", "https://coreshop.hu/pictures/termekek/6/4/1/5/1_large.jpg", "5590", "4402", "Vans rövid ujjú póló, anyaga: 100% pamut.", "ingyenes", "1 munkanap" 
"6188", "Vans", "High and Dry - Mint", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/high-and-dry/6188", "https://coreshop.hu/pictures/termekek/6/1/8/8/1_large.jpg", "4990", "3929", "Vans rövid ujjú póló, anyaga: 100% pamut.", "ingyenes", "1 munkanap" 
"6186", "Vans", "Alva Tee - Cardinal", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/alva-tee/6186", "https://coreshop.hu/pictures/termekek/6/1/8/6/1_large.jpg", "4990", "3929", "Vans rövid ujjú póló, anyaga: 100% pamut.", "ingyenes", "1 munkanap" 
"6185", "Vans", "OTW - Rifle Green/Frost Grey", "Főoldal > Divat és ruházat > Férfi póló > Vans Férfi póló", "https://coreshop.hu/hu/termek/otw/6185", "https://coreshop.hu/pictures/termekek/6/1/8/5/1_large.jpg", "4990", "3929", "Vans rövid ujjú póló, anyaga: 100% pamut.", "ingyenes", "1 munkanap" 
